celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,followers,followers_log,week1_total,week2_total,week3_total,week4_total,week5_total,week6_total,week7_total,week8_total,week9_total,week10_total,week11_total,elimination_week,fan_vote_pct_uniform,fan_vote_scaled_uniform,fan_vote_pct_judge_proportional,fan_vote_scaled_judge_proportional,fan_vote_pct_instagram,fan_vote_scaled_instagram,IG_followers_normalized
Iman Shumpert,Daniella Karagach,Athlete,Illinois,United States,31,30,1st Place,1,7.0,4.0,5.0,5.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,,8.5,6.5,8.5,8.0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,10.0,9.5,7.5,8.5,8.5,9.0,8.0,9.0,9.0,9.5,9.0,10.0,9.0,10.0,10.0,10.0,10.0,,,,,2300000.0,14.648420115681892,21.0,25.0,19.0,31.5,28.0,40.0,34.0,35.0,37.5,40.0,0.0,,0.16666666968006724,1666666.6968006724,0.16592921771192526,1659292.1771192525,0.1695441224100102,1695441.2241001022,0.16954412105177727
Cody Rigsby,Cheryl Burke,Fitness Instructor,California,United States,34,30,3rd Place,3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,7.5,6.5,7.5,7.5,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.5,8.5,9.5,9.5,10.0,10.0,9.0,9.0,9.0,9.0,8.5,9.0,9.5,9.5,9.5,9.5,,,,,1400000.0,14.151983508870947,24.0,24.0,18.0,29.0,32.0,36.0,36.0,38.0,35.5,38.0,0.0,,0.16827286392580335,1682728.6392580334,0.1597920687910338,1597920.687910338,0.16379825641667584,1637982.5641667584,0.163798251702387
Melanie C,Gleb Savchenko,Singer/Rapper,,England,47,30,Eliminated Week 5,11,7.0,7.0,6.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,,8.0,8.0,8.5,8.5,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1200000.0,13.997832948091215,27.0,30.0,22.0,33.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.07976917973822491,797691.797382249,0.07197695651303085,719769.5651303085,0.07887114712160821,788711.4712160821,0.08886942107192172
Jimmie Allen,Emma Slater,Singer/Rapper,Delaware,United States,36,30,Eliminated Week 8,7,6.0,5.0,6.0,5.0,7.0,6.0,7.0,7.0,6.0,6.0,8.0,,8.5,7.5,8.5,8.0,8.0,8.0,9.0,9.0,10.0,9.0,10.0,9.0,9.0,9.0,10.0,10.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,486000.0,13.093965960493682,22.0,27.0,20.0,32.5,34.0,38.0,38.0,32.0,0.0,0.0,0.0,8.0,0.12499992729331781,1249999.272933178,0.10389610094529568,1038961.0094529568,0.11529350603860722,1152935.0603860721,0.11529351207908542
Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,California,United States,21,30,Eliminated Week 8,8,7.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,11.0,9.0,11.0,11.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1300000.0,14.077875591662238,25.0,27.0,24.0,35.0,36.0,36.0,42.0,36.0,0.0,0.0,0.0,8.0,0.1250000175869373,1250000.175869373,0.11688311761432425,1168831.1761432425,0.12395692373047754,1239569.2373047753,0.12395692217867785
JoJo Siwa,Jenna Johnson,Social Media Personality,Nebraska,United States,18,30,2nd Place,2,8.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,,8.5,8.5,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.5,9.5,10.5,10.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,11300000.0,16.24031337217814,29.0,31.0,24.0,35.0,40.0,40.0,39.0,41.0,40.0,40.0,0.0,,0.16666666742091985,1666666.6742091984,0.17699115389073103,1769911.5389073102,0.18796905336875816,1879690.5336875815,0.18796905294542018
Christine Chiu,Pasha Pashkov,TV Personality,,Taiwan China,38,30,Eliminated Week 3,14,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1500000.0,14.220976332738882,25.0,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.06480603907311322,648060.3907311322,0.057974830284322106,579748.302843221,0.06336946178018676,633694.6178018677,0.07146108059333652
Kenya Moore,Brandon Armstrong,TV Personality,Michigan,United States,50,30,Eliminated Week 6,10,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,,7.0,7.0,8.0,7.5,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2400000.0,14.690979711984754,26.0,24.0,21.0,29.5,36.0,32.0,0.0,0.0,0.0,0.0,0.0,6.0,0.09999995176149493,999999.5176149493,0.08791196388480538,879119.6388480538,0.0976592970201442,976592.970201442,0.10236740196867368
Amanda Kloots,Alan Bersten,TV Personality,Ohio,United States,39,30,4th Place,4,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.5,8.5,8.5,8.5,10.0,10.0,9.0,10.0,9.0,9.0,10.0,10.0,8.25,8.25,8.25,9.25,10.5,10.5,10.5,10.5,9.5,10.0,10.0,10.0,9.5,10.0,9.5,10.0,,,,,780000.0,13.567050480716235,28.0,32.0,24.0,34.0,39.0,38.0,34.0,42.0,39.5,39.0,0.0,,0.1666666675711139,1666666.6757111389,0.17477876524716898,1747787.6524716897,0.15702810652629837,1570281.0652629836,0.1570281047957949
Jason Lewis,Peta Murgatroyd,Actor/Actress,California,United States,51,31,Eliminated Week 1,16,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,105000.0,11.561725152903833,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
Cheryl Ladd,Louis van Amstel,Actor/Actress,South Dakota,United States,71,31,Eliminated Week 3,14,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,98800.0,11.500863005142227,21.0,21.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.06968786623027785,696878.6623027786,0.056571934513572564,565719.3451357257,0.058948425907431885,589484.2590743188,0.05894860758787405
Selma Blair,Sasha Farber,Actor/Actress,Michigan,United States,50,31,Withdrew,12,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3200000.0,14.978661680269907,28.0,28.0,28.0,32.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.08333333359418006,833333.3359418006,0.08918617650634565,891861.7650634565,0.087398794033131,873987.94033131,0.08739879376123688
Joseph Baena,Daniella Karagach,Actor/Actress,California,United States,24,31,Eliminated Week 5,11,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,8.5,9.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,600000.0,13.304686600863562,23.0,24.0,29.0,28.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0783739894510052,783739.8945100519,0.06861925290298528,686192.5290298527,0.07219501681326389,721950.1681326389,0.0776313388410688
Trevor Donovan,Emma Slater,Actor/Actress,California,United States,39,31,Eliminated Week 9,6,5.0,5.0,5.0,6.0,7.0,7.0,8.0,8.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,10.0,9.0,10.0,10.0,9.25,10.25,9.25,10.25,8.5,8.0,8.0,8.0,0.0,0.0,0.0,0.0,,,,,289000.0,12.574185427296195,21.0,30.0,27.0,28.0,36.0,34.0,39.0,39.0,32.5,0.0,0.0,9.0,0.1666665750477242,1666665.750477242,0.14772727030472327,1477272.7030472327,0.15059827238845933,1505982.7238845932,0.15059828154156427
Daniel Durant,Britt Stewart,Actor/Actress,Michigan,United States,32,31,Eliminated Week 9,5,7.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,8.125,8.125,8.625,8.625,9.0,8.0,8.0,9.0,9.0,8.5,9.5,9.5,10.0,9.0,10.0,10.0,9.0,8.0,9.0,8.5,0.0,0.0,0.0,0.0,,,,,196000.0,12.185875040240456,27.0,29.0,31.0,29.0,33.5,34.0,36.5,39.0,34.5,0.0,0.0,9.0,0.16666671837492228,1666667.183749223,0.1568181832052172,1568181.832052172,0.14594758106615122,1459475.8106615122,0.14594757256852914
Wayne Brady,Witney Carson,Comedian,Georgia,United States,50,31,3rd Place,3,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.125,10.125,10.125,10.625,8.0,9.0,8.0,9.0,9.5,9.0,9.5,10.0,11.25,11.25,11.25,11.25,9.5,9.0,9.0,9.0,9.5,9.5,9.5,9.5,,,,,524000.0,13.169248871698304,29.0,32.0,33.0,36.0,41.0,34.0,38.0,45.0,36.5,38.0,0.0,,0.16666668120358974,1666666.8120358973,0.16590909129651646,1659090.9129651645,0.15772522719450202,1577252.2719450202,0.15772522687359533
Sam Champion,Cheryl Burke,News Anchor,Kentucky,United States,61,31,Eliminated Week 4,13,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,202000.0,12.216027926866138,20.0,26.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.07692306151823501,769230.6151823502,0.060975582523053566,609755.8252305357,0.06653632572924131,665363.2572924132,0.06653647610998617
Jessie James Decker,Alan Bersten,Singer/Rapper,,Italy,34,31,Eliminated Week 6,10,5.0,5.0,5.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,7.0,8.0,8.0,8.875,8.875,9.375,8.875,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4400000.0,15.29711532616119,20.0,25.0,26.0,31.0,36.0,32.0,0.0,0.0,0.0,0.0,0.0,6.0,0.09370279392630392,937027.9392630392,0.08065941694100982,806594.1694100982,0.09578924593743429,957892.4593743429,0.10689839021509209
Jordin Sparks,Brandon Armstrong,Singer/Rapper,Arizona,United States,32,31,Eliminated Week 7,9,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,8.0,8.0,9.0,8.875,8.375,8.875,9.375,9.0,8.0,8.0,9.0,8.5,9.0,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2300000.0,14.648420115681892,26.0,27.0,29.0,34.0,35.5,34.0,34.5,0.0,0.0,0.0,0.0,7.0,0.10600281287035701,1060028.12870357,0.0962741804360604,962741.8043606039,0.10755523811100737,1075552.3811100738,0.11461766036523792
Heidi D'Amelio,Artem Chigvintsev,Social Media Personality,Louisiana,United States,50,31,Eliminated Week 8,8,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,9.625,10.125,9.625,9.625,9.0,9.0,9.0,9.0,8.5,9.0,9.0,8.5,9.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1900000.0,14.45736497045232,24.0,28.0,32.0,34.0,39.0,36.0,35.0,35.0,0.0,0.0,0.0,8.0,0.11494585821993746,1149458.5821993744,0.09185667992246942,918566.7992246941,0.12047881511407971,1204788.1511407972,0.1277671012931877
Charli D'Amelio,Mark Ballas,Social Media Personality,Connecticut,United States,18,31,1st Place,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.375,10.375,10.375,10.875,10.0,10.0,10.0,10.0,9.5,9.5,10.0,10.0,11.25,11.25,11.25,11.25,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,41000000.0,17.529082649058825,32.0,32.0,33.0,36.0,42.0,40.0,39.0,45.0,40.0,40.0,0.0,,0.16666667208508662,1666666.7208508663,0.1818181819485132,1818181.8194851321,0.20994200695079795,2099420.0695079793,0.20994200691662238
Teresa Giudice,Pasha Pashkov,TV Personality,New Jersey,United States,50,31,Eliminated Week 2,15,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2300000.0,14.648420115681892,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06373947713547842,637394.7713547843,0.05047086601664631,504708.6601664631,0.05940774015644835,594077.4015644835,0.06983810582254829
Vinny Guadagnino,Koko Iwasaki,TV Personality,New York,United States,34,31,Eliminated Week 8,7,4.0,4.0,5.0,4.0,7.0,6.0,7.0,7.0,6.0,5.0,6.0,6.0,8.0,7.0,7.0,7.0,7.75,7.75,7.75,7.75,7.0,7.0,7.0,7.0,7.5,8.0,8.0,8.0,8.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4000000.0,15.201805169084134,17.0,27.0,23.0,29.0,31.0,28.0,31.5,29.0,0.0,0.0,0.0,8.0,0.13505413881133396,1350541.3881133397,0.11196496250900143,1119649.6250900142,0.14058709717615606,1405870.9717615605,0.13434609867339534
Shangela,Gleb Savchenko,TV Personality,Texas,United States,40,31,4th Place,4,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.75,9.25,9.75,9.75,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.0,11.25,10.25,10.25,10.25,9.5,9.0,9.0,9.0,9.5,9.5,9.5,9.5,,,,,1000000.0,13.815511557963774,28.0,28.0,30.0,32.0,38.5,36.0,36.5,42.0,36.5,38.0,0.0,,0.16666668120358974,1666666.8120358973,0.16590909129651646,1659090.9129651645,0.1654653745862125,1654653.745862125,0.16546537437967063
Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,31,2nd Place,2,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.25,10.25,10.25,10.25,9.0,9.0,9.0,10.0,9.0,9.0,8.5,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,1500000.0,14.220976332738882,28.0,32.0,33.0,36.0,41.0,37.0,35.5,40.0,40.0,40.0,0.0,,0.16666667208508662,1666666.7208508663,0.1818181819485132,1818181.8194851321,0.17032153781387704,1703215.3781387703,0.1703215377200182
Jamie Lynn Spears,Alan Bersten,Actor/Actress,Mississippi,United States,32,32,Eliminated Week 2,13,5.0,5.0,5.0,,6.0,5.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2200000.0,14.603968372873895,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06801970178122835,680197.0178122835,0.049920143164809694,499201.43164809694,0.06473116730707969,647311.6730707969,0.07986951610094468
Mira Sorvino,Gleb Savchenko,Actor/Actress,New York,United States,55,32,Eliminated Week 5,10,6.0,5.0,6.0,,6.0,6.0,6.0,,6.0,6.0,7.0,7.0,7.0,7.0,7.0,,7.0,8.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,230000.0,12.345838935721968,17.0,18.0,26.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.09116666399850883,911666.6399850883,0.07449999081195725,744999.9081195726,0.08731241450295138,873124.1450295137,0.0873131493214955
Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,32,Eliminated Week 8,7,6.0,5.0,5.0,,5.0,5.0,5.0,,6.0,6.0,7.0,6.0,6.0,6.0,6.0,,8.0,8.0,8.0,,8.25,7.25,8.25,8.25,8.0,8.0,8.5,8.0,8.75,8.75,8.75,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,98000.0,11.49273296168228,16.0,15.0,25.0,18.0,24.0,32.0,32.5,35.0,0.0,0.0,0.0,8.0,0.12852311739578948,1285231.1739578948,0.1101719353520066,1101719.353520066,0.11771885130887969,1177188.5130887968,0.11771887526557229
Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,32,5th Place,5,5.0,4.0,4.0,,7.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,7.0,7.0,7.0,,7.5,7.5,7.5,8.5,8.5,8.5,9.5,8.5,8.75,8.75,9.75,8.75,7.75,7.75,8.75,7.75,8.5,8.5,8.5,,9.0,8.5,9.0,,2700000.0,14.80876270134486,13.0,19.0,24.0,18.0,21.0,31.0,35.0,36.0,32.0,25.5,26.5,,0.16666669263044603,1666666.9263044603,0.1447964733882213,1447964.733882213,0.17192341199256572,1719234.1199256573,0.17192323481328253
Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,32,1st Place,1,6.0,6.0,6.0,,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,9.0,9.0,9.0,,9.0,10.0,9.0,,10.25,10.25,11.25,10.25,9.5,9.0,9.5,9.0,10.0,10.0,10.0,10.0,9.75,9.75,10.75,10.75,10.0,10.0,10.0,,10.0,10.0,10.0,,2500000.0,14.731801689838349,18.0,24.0,32.0,27.0,28.0,42.0,37.0,40.0,41.0,30.0,30.0,,0.1666666679138741,1666666.679138741,0.18552036576632117,1855203.6576632117,0.1710297533011846,1710297.533011846,0.17102975125091174
Adrian Peterson,Britt Stewart,Athlete,Texas,United States,38,32,Eliminated Week 4,11,6.0,6.0,6.0,,5.0,5.0,5.0,,5.0,5.0,6.0,6.0,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,633000.0,13.358227280903897,18.0,15.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.081825606853046,818256.06853046,0.07008315506412079,700831.5506412078,0.07354105064776366,735410.5064776366,0.0863182859808532
Matt Walsh,Koko Iwasaki,Comedian,Illinois,United States,58,32,Eliminated Week 1,14,4.0,4.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2000000.0,14.508658238524095,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
Tyson Beckford,Jenna Johnson,Model,New York,United States,52,32,Eliminated Week 3,12,4.0,4.0,4.0,,6.0,6.0,6.0,,5.0,5.0,5.0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,721000.0,13.488395803228677,12.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.08333332408330722,833333.2408330722,0.06191948757262398,619194.8757262398,0.08017163074015161,801716.3074015161,0.08017169244438246
Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,32,2nd Place,2,7.0,7.0,7.0,,8.0,8.0,8.0,,9.0,8.0,9.0,8.0,8.0,8.0,8.0,,9.0,9.0,9.0,,9.75,9.75,9.75,9.75,8.5,8.5,10.0,9.0,8.0,9.0,8.0,8.0,10.75,10.75,10.75,10.75,9.5,9.5,9.5,,10.0,10.0,10.0,,1000000.0,13.815511557963774,21.0,24.0,34.0,24.0,27.0,39.0,36.0,33.0,43.0,28.5,30.0,,0.16666666762481383,1666666.6762481383,0.19457013843430085,1945701.3843430085,0.16039202722611884,1603920.2722611884,0.16039202501568345
Lele Pons,Brandon Armstrong,Social Media Personality,,Venezuela,27,32,Eliminated Week 7,8,6.0,7.0,6.0,,7.0,7.0,7.0,,7.0,6.0,7.0,7.0,7.0,7.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,10.0,9.5,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,54000000.0,17.804494623047066,19.0,21.0,27.0,22.0,24.0,37.0,36.5,0.0,0.0,0.0,0.0,7.0,0.11428605011121638,1142860.5011121638,0.10867138806672978,1086713.8806672979,0.11484380216366713,1148438.0216366714,0.1542407701338993
Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26,32,Eliminated Week 9,6,4.0,4.0,4.0,,5.0,5.0,5.0,,6.0,5.0,7.0,6.0,7.0,7.0,7.0,,6.0,6.0,6.0,,7.25,7.25,7.25,7.25,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,,4500000.0,15.319588176962746,12.0,15.0,24.0,21.0,18.0,29.0,32.0,28.0,30.0,0.0,0.0,9.0,0.1666666338472097,1666666.338472097,0.13574649053148014,1357464.9053148013,0.1778534086569362,1778534.0865693619,0.17785369436378132
Mauricio Umansky,Emma Slater,TV Personality,,Mexico,53,32,Eliminated Week 6,9,5.0,5.0,5.0,,4.0,4.0,4.0,,7.0,5.0,6.0,5.0,7.0,6.0,6.0,,8.0,8.0,8.0,,8.5,8.5,7.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,821000.0,13.61827960646062,15.0,12.0,23.0,19.0,24.0,33.0,0.0,0.0,0.0,0.0,0.0,6.0,0.10423321197885421,1042332.1197885422,0.08939536307247138,893953.6307247138,0.09523792360458609,952379.2360458609,0.10552600562101203
Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,32,4th Place,4,7.0,7.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,10.0,9.0,9.0,,9.75,9.75,8.75,9.75,9.0,9.0,9.0,9.0,9.75,9.75,9.75,9.75,9.0,10.0,9.0,10.0,10.0,9.5,10.0,,9.5,10.0,10.0,,281000.0,12.546113507028412,22.0,21.0,32.0,24.0,28.0,38.0,36.0,39.0,38.0,29.5,29.5,,0.16666666874063976,1666666.6874063977,0.17194570838440662,1719457.0838440661,0.14565497106044728,1456549.7106044728,0.14565487083313558
Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,32,3rd Place,3,7.0,7.0,7.0,,6.0,7.0,7.0,,9.0,8.0,9.0,8.0,8.0,9.0,8.0,,8.0,8.0,8.0,,10.0,10.0,10.0,11.0,9.0,9.0,10.0,9.0,9.75,10.75,10.75,10.75,9.0,9.0,9.0,10.0,9.5,9.5,10.0,,9.5,10.0,10.0,,3000000.0,14.914123179965662,21.0,20.0,34.0,25.0,24.0,41.0,37.0,42.0,37.0,29.0,29.5,,0.16666666924301624,1666666.6924301623,0.16742082349526802,1674208.23495268,0.17314642776274702,1731464.2776274702,0.17314642372320538
Tori Spelling,Pasha Pashkov,Actor/Actress,California,United States,51,33,Eliminated Week 2,12,6.0,6.0,5.0,,7.0,6.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,1800000.0,14.403297778421795,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06592048853004974,659204.8853004974,0.05230489526324265,523048.95263242646,0.05628643028178408,562864.3028178408,0.08173867243444768
Eric Roberts,Britt Stewart,Actor/Actress,California,United States,68,33,Eliminated Week 3,10,5.0,5.0,5.0,,6.0,4.0,5.0,,6.5,5.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,60000.0,11.002116507732017,15.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.08726441289917174,872644.1289917174,0.065537734970324,655377.34970324,0.06796060665031405,679606.0665031405,0.07443397369069732
